"Path","Model","SourceStem","Case","FileName","TestMethod","ActionCount","WarningCount","ActionTypes","Warnings"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_1\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_1","case-001","SecureBankLoginTest.java","testSuccessfulLoginWithMFA","8","0","fill, fill, fill, click, wait, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_1\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_1","case-001","SecureBankLoginTest.java","testFailedLoginDueToIncorrectCredentials","5","0","fill, fill, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_1\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_1","case-001","SecureBankLoginTest.java","testAccountLockAfterThreeFailedAttempts","10","0","fill, fill, fill, click, wait, fill, fill, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_10\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_10","case-001","SecureBankLoginTest.java","testSuccessfulLoginWithMFA","8","0","fill, fill, fill, click, wait, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_10\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_10","case-001","SecureBankLoginTest.java","testFailedLoginDueToIncorrectCredentials","5","0","fill, fill, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_10\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_10","case-001","SecureBankLoginTest.java","testAccountLockAfterThreeFailedAttempts","10","0","fill, fill, fill, click, wait, fill, fill, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_2\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_2","case-001","SecureBankLoginTest.java","testSuccessfulLoginWithMFA","8","0","fill, fill, fill, click, wait, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_2\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_2","case-001","SecureBankLoginTest.java","testFailedLoginDueToIncorrectCredentials","5","0","fill, fill, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_2\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_2","case-001","SecureBankLoginTest.java","testAccountLockAfterThreeFailedAttempts","10","0","fill, fill, fill, click, wait, fill, fill, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_3\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_3","case-001","SecureBankLoginTest.java","testSuccessfulLoginWithMFA","8","0","fill, fill, fill, click, wait, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_3\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_3","case-001","SecureBankLoginTest.java","testFailedLoginDueToIncorrectCredentials","5","0","fill, fill, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_3\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_3","case-001","SecureBankLoginTest.java","testAccountLockAfterThreeFailedAttempts","10","0","fill, fill, fill, click, wait, fill, fill, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_4\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_4","case-001","SecureBankLoginTest.java","testSuccessfulLoginWithMFA","8","0","fill, fill, fill, click, wait, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_4\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_4","case-001","SecureBankLoginTest.java","testFailedLoginDueToIncorrectCredentials","5","0","fill, fill, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_4\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_4","case-001","SecureBankLoginTest.java","testAccountLockAfterThreeFailedAttempts","10","0","fill, fill, fill, click, wait, fill, fill, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_5\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_5","case-001","SecureBankLoginTest.java","testSuccessfulLoginWithMFA","8","0","fill, fill, fill, click, wait, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_5\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_5","case-001","SecureBankLoginTest.java","testFailedLoginDueToIncorrectCredentials","5","0","fill, fill, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_5\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_5","case-001","SecureBankLoginTest.java","testAccountLockAfterThreeFailedAttempts","10","0","fill, fill, fill, click, wait, fill, fill, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_6\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_6","case-001","SecureBankLoginTest.java","testSuccessfulLoginWithMFA","8","0","fill, fill, fill, click, wait, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_6\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_6","case-001","SecureBankLoginTest.java","testFailedLoginDueToIncorrectCredentials","5","0","fill, fill, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_6\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_6","case-001","SecureBankLoginTest.java","testAccountLockAfterThreeFailedAttempts","10","0","fill, fill, fill, click, wait, fill, fill, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_7\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_7","case-001","SecureBankLoginTest.java","testSuccessfulLoginWithMFA","8","0","fill, fill, fill, click, wait, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_7\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_7","case-001","SecureBankLoginTest.java","testFailedLoginDueToIncorrectCredentials","5","0","fill, fill, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_7\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_7","case-001","SecureBankLoginTest.java","testAccountLockAfterThreeFailedAttempts","10","0","fill, fill, fill, click, wait, fill, fill, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_8\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_8","case-001","SecureBankLoginTest.java","testSuccessfulLoginWithMFA","8","0","fill, fill, fill, click, wait, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_8\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_8","case-001","SecureBankLoginTest.java","testFailedLoginDueToIncorrectCredentials","5","0","fill, fill, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_8\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_8","case-001","SecureBankLoginTest.java","testAccountLockAfterThreeFailedAttempts","10","0","fill, fill, fill, click, wait, fill, fill, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_9\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_9","case-001","SecureBankLoginTest.java","testSuccessfulLoginWithMFA","8","0","fill, fill, fill, click, wait, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_9\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_9","case-001","SecureBankLoginTest.java","testFailedLoginDueToIncorrectCredentials","5","0","fill, fill, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\mistral-small-3.1-24b-instruct\evaluation-results-mistral-login_9\case-001\SecureBankLoginTest.java","mistral-small-3.1-24b-instruct","evaluation-results-mistral-login_9","case-001","SecureBankLoginTest.java","testAccountLockAfterThreeFailedAttempts","10","0","fill, fill, fill, click, wait, fill, fill, fill, click, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_1\case-001\SecureBankLoginE2ETest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-login_1","case-001","SecureBankLoginE2ETest.java","for","8","0","clear, clear, fill, fill, click, wait, assert_true, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_10\case-001\SecureBankLoginE2ETest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-login_10","case-001","SecureBankLoginE2ETest.java","for","8","0","clear, clear, fill, fill, click, wait, assert_true, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_2\case-001\SecureBankLoginE2ETest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-login_2","case-001","SecureBankLoginE2ETest.java","for","8","0","clear, clear, fill, fill, click, wait, assert_true, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_3\case-001\SecureBankLoginE2ETest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-login_3","case-001","SecureBankLoginE2ETest.java","for","8","0","clear, clear, fill, fill, click, wait, assert_true, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_4\case-001\SecureBankLoginE2ETest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-login_4","case-001","SecureBankLoginE2ETest.java","for","8","0","clear, clear, fill, fill, click, wait, assert_true, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_5\case-001\SecureBankLoginE2ETest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-login_5","case-001","SecureBankLoginE2ETest.java","for","8","0","clear, clear, fill, fill, click, wait, assert_true, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_6\case-001\SecureBankLoginE2ETest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-login_6","case-001","SecureBankLoginE2ETest.java","for","8","0","clear, clear, fill, fill, click, wait, assert_true, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_7\case-001\SecureBankLoginE2ETest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-login_7","case-001","SecureBankLoginE2ETest.java","for","8","0","clear, clear, fill, fill, click, wait, assert_true, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_8\case-001\SecureBankLoginE2ETest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-login_8","case-001","SecureBankLoginE2ETest.java","for","8","0","clear, clear, fill, fill, click, wait, assert_true, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-login_9\case-001\SecureBankLoginE2ETest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-login_9","case-001","SecureBankLoginE2ETest.java","for","8","0","clear, clear, fill, fill, click, wait, assert_true, wait",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_1\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_1","case-001","AuditLogRBACTest.java","admin_can_access_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_1\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_1","case-001","AuditLogRBACTest.java","customer_cannot_see_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_1\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_1","case-001","AuditLogRBACTest.java","auditor_can_access_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_10\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_10","case-001","AuditLogRBACTest.java","admin_can_access_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_10\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_10","case-001","AuditLogRBACTest.java","customer_cannot_see_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_10\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_10","case-001","AuditLogRBACTest.java","auditor_can_access_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_2\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_2","case-001","AuditLogRBACTest.java","admin_can_access_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_2\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_2","case-001","AuditLogRBACTest.java","customer_cannot_see_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_2\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_2","case-001","AuditLogRBACTest.java","auditor_can_access_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_3\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_3","case-001","AuditLogRBACTest.java","admin_can_access_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_3\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_3","case-001","AuditLogRBACTest.java","customer_cannot_see_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_3\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_3","case-001","AuditLogRBACTest.java","auditor_can_access_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_4\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_4","case-001","AuditLogRBACTest.java","admin_can_access_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_4\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_4","case-001","AuditLogRBACTest.java","customer_cannot_see_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_4\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_4","case-001","AuditLogRBACTest.java","auditor_can_access_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_5\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_5","case-001","AuditLogRBACTest.java","admin_can_access_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_5\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_5","case-001","AuditLogRBACTest.java","customer_cannot_see_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_5\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_5","case-001","AuditLogRBACTest.java","auditor_can_access_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_6\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_6","case-001","AuditLogRBACTest.java","admin_can_access_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_6\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_6","case-001","AuditLogRBACTest.java","customer_cannot_see_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_6\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_6","case-001","AuditLogRBACTest.java","auditor_can_access_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_7\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_7","case-001","AuditLogRBACTest.java","admin_can_access_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_7\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_7","case-001","AuditLogRBACTest.java","customer_cannot_see_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_7\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_7","case-001","AuditLogRBACTest.java","auditor_can_access_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_8\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_8","case-001","AuditLogRBACTest.java","admin_can_access_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_8\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_8","case-001","AuditLogRBACTest.java","customer_cannot_see_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_8\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_8","case-001","AuditLogRBACTest.java","auditor_can_access_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_9\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_9","case-001","AuditLogRBACTest.java","admin_can_access_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_9\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_9","case-001","AuditLogRBACTest.java","customer_cannot_see_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_false",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_9\case-001\AuditLogRBACTest.java","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_9","case-001","AuditLogRBACTest.java","auditor_can_access_audit_log_tab","8","0","fill, fill, click, wait, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-login_1\case-001\ExtractedTest01.java","trinity-large-preview","evaluation-results-trinity-login_1","case-001","ExtractedTest01.java","testLoginSuccessWithMFA","11","0","navigate, wait, fill, fill, fill, click, wait, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-login_1\case-001\ExtractedTest01.java","trinity-large-preview","evaluation-results-trinity-login_1","case-001","ExtractedTest01.java","testLoginFailureWithLockout","22","0","navigate, clear, clear, fill, fill, fill, click, wait, get_text, assert_true, wait, get_text, assert_true, clear, clear, fill, fill, fill, click, wait, get_text, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-login_1\case-001\ExtractedTest01.java","trinity-large-preview","evaluation-results-trinity-login_1","case-001","ExtractedTest01.java","testMFAFailure","11","0","navigate, fill, fill, fill, click, wait, fill, click, wait, get_text, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-login_10\case-001\ExtractedTest01.java","trinity-large-preview","evaluation-results-trinity-login_10","case-001","ExtractedTest01.java","testLoginSuccessWithMFA","11","0","navigate, wait, fill, fill, fill, click, wait, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-login_10\case-001\ExtractedTest01.java","trinity-large-preview","evaluation-results-trinity-login_10","case-001","ExtractedTest01.java","testLoginFailureWithLockout","22","0","navigate, clear, clear, fill, fill, fill, click, wait, get_text, assert_true, wait, get_text, assert_true, clear, clear, fill, fill, fill, click, wait, get_text, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-login_10\case-001\ExtractedTest01.java","trinity-large-preview","evaluation-results-trinity-login_10","case-001","ExtractedTest01.java","testMFAFailure","11","0","navigate, fill, fill, fill, click, wait, fill, click, wait, get_text, assert_true",""
